Year,Month,Item,Quantity,Unit
2020,January,Crude Production,220979,Barrels/Day
2020,January,Crude Import,979689,Barrels/Day
2020,January,Crude Export,25177,Barrels/Day
2020,January,Crude Throughput,1059147,Barrels/Day
2020,January,Oil Products Production,1539682,Barrels/Day
2020,January,Oil Products Import,287356,Barrels/Day
2020,January,Oil Products Supply,1827039,Barrels/Day
2020,January,Oil Products Consumption,1123522,Barrels/Day
2020,January,Mogas Consumption,199734,Barrels/Day
2020,January,Diesel Oil Consumption,423679,Barrels/Day
2020,January,Others Consumption,500108,Barrels/Day
2020,January,Oil Products Export,221523,Barrels/Day
2020,January,Oil Products Demand,1345045,Barrels/Day
2020,February,Crude Production,222810,Barrels/Day
2020,February,Crude Import,883142,Barrels/Day
2020,February,Crude Export,36011,Barrels/Day
2020,February,Crude Throughput,1086476,Barrels/Day
2020,February,Oil Products Production,1592254,Barrels/Day
2020,February,Oil Products Import,144645,Barrels/Day
2020,February,Oil Products Supply,1736900,Barrels/Day
2020,February,Oil Products Consumption,1096222,Barrels/Day
2020,February,Mogas Consumption,199897,Barrels/Day
2020,February,Diesel Oil Consumption,428882,Barrels/Day
2020,February,Others Consumption,467442,Barrels/Day
2020,February,Oil Products Export,237385,Barrels/Day
2020,February,Oil Products Demand,1333607,Barrels/Day
2020,March,Crude Production,224103,Barrels/Day
2020,March,Crude Import,940395,Barrels/Day
2020,March,Crude Export,18246,Barrels/Day
2020,March,Crude Throughput,1059663,Barrels/Day
2020,March,Oil Products Production,1528545,Barrels/Day
2020,March,Oil Products Import,311355,Barrels/Day
2020,March,Oil Products Supply,1839900,Barrels/Day
2020,March,Oil Products Consumption,1073665,Barrels/Day
2020,March,Mogas Consumption,188185,Barrels/Day
2020,March,Diesel Oil Consumption,424124,Barrels/Day
2020,March,Others Consumption,461355,Barrels/Day
2020,March,Oil Products Export,258181,Barrels/Day
2020,March,Oil Products Demand,1331847,Barrels/Day
2020,April,Crude Production,205849,Barrels/Day
2020,April,Crude Import,883790,Barrels/Day
2020,April,Crude Export,40061,Barrels/Day
2020,April,Crude Throughput,965891,Barrels/Day
2020,April,Oil Products Production,1387082,Barrels/Day
2020,April,Oil Products Import,227468,Barrels/Day
2020,April,Oil Products Supply,1614551,Barrels/Day
2020,April,Oil Products Consumption,931344,Barrels/Day
2020,April,Mogas Consumption,153635,Barrels/Day
2020,April,Diesel Oil Consumption,388561,Barrels/Day
2020,April,Others Consumption,389147,Barrels/Day
2020,April,Oil Products Export,268913,Barrels/Day
2020,April,Oil Products Demand,1200258,Barrels/Day
2020,May,Crude Production,196490,Barrels/Day
2020,May,Crude Import,606710,Barrels/Day
2020,May,Crude Export,33510,Barrels/Day
2020,May,Crude Throughput,941075,Barrels/Day
2020,May,Oil Products Production,1381854,Barrels/Day
2020,May,Oil Products Import,271354,Barrels/Day
2020,May,Oil Products Supply,1653208,Barrels/Day
2020,May,Oil Products Consumption,992141,Barrels/Day
2020,May,Mogas Consumption,177980,Barrels/Day
2020,May,Diesel Oil Consumption,409252,Barrels/Day
2020,May,Others Consumption,404908,Barrels/Day
2020,May,Oil Products Export,318565,Barrels/Day
2020,May,Oil Products Demand,1310707,Barrels/Day
2020,June,Crude Production,187615,Barrels/Day
2020,June,Crude Import,967981,Barrels/Day
2020,June,Crude Export,25844,Barrels/Day
2020,June,Crude Throughput,1033762,Barrels/Day
2020,June,Oil Products Production,1457358,Barrels/Day
2020,June,Oil Products Import,255548,Barrels/Day
2020,June,Oil Products Supply,1712906,Barrels/Day
2020,June,Oil Products Consumption,1035648,Barrels/Day
2020,June,Mogas Consumption,200040,Barrels/Day
2020,June,Diesel Oil Consumption,402219,Barrels/Day
2020,June,Others Consumption,433388,Barrels/Day
2020,June,Oil Products Export,226183,Barrels/Day
2020,June,Oil Products Demand,1261831,Barrels/Day
2020,July,Crude Production,193979,Barrels/Day
2020,July,Crude Import,841148,Barrels/Day
2020,July,Crude Export,27107,Barrels/Day
2020,July,Crude Throughput,996115,Barrels/Day
2020,July,Oil Products Production,1467604,Barrels/Day
2020,July,Oil Products Import,272095,Barrels/Day
2020,July,Oil Products Supply,1739700,Barrels/Day
2020,July,Oil Products Consumption,1056883,Barrels/Day
2020,July,Mogas Consumption,217959,Barrels/Day
2020,July,Diesel Oil Consumption,406441,Barrels/Day
2020,July,Others Consumption,432482,Barrels/Day
2020,July,Oil Products Export,204105,Barrels/Day
2020,July,Oil Products Demand,1260988,Barrels/Day
2020,August,Crude Production,199198,Barrels/Day
2020,August,Crude Import,755723,Barrels/Day
2020,August,Crude Export,16417,Barrels/Day
2020,August,Crude Throughput,986214,Barrels/Day
2020,August,Oil Products Production,1443822,Barrels/Day
2020,August,Oil Products Import,251066,Barrels/Day
2020,August,Oil Products Supply,1694888,Barrels/Day
2020,August,Oil Products Consumption,1046194,Barrels/Day
2020,August,Mogas Consumption,209586,Barrels/Day
2020,August,Diesel Oil Consumption,396975,Barrels/Day
2020,August,Others Consumption,439631,Barrels/Day
2020,August,Oil Products Export,221850,Barrels/Day
2020,August,Oil Products Demand,1268045,Barrels/Day
2020,September,Crude Production,205253,Barrels/Day
2020,September,Crude Import,748434,Barrels/Day
2020,September,Crude Export,29998,Barrels/Day
2020,September,Crude Throughput,920617,Barrels/Day
2020,September,Oil Products Production,1416278,Barrels/Day
2020,September,Oil Products Import,380197,Barrels/Day
2020,September,Oil Products Supply,1796476,Barrels/Day
2020,September,Oil Products Consumption,1123909,Barrels/Day
2020,September,Mogas Consumption,216272,Barrels/Day
2020,September,Diesel Oil Consumption,405333,Barrels/Day
2020,September,Others Consumption,502303,Barrels/Day
2020,September,Oil Products Export,190616,Barrels/Day
2020,September,Oil Products Demand,1314525,Barrels/Day
2020,October,Crude Production,196404,Barrels/Day
2020,October,Crude Import,800816,Barrels/Day
2020,October,Crude Export,17516,Barrels/Day
2020,October,Crude Throughput,959831,Barrels/Day
2020,October,Oil Products Production,1432082,Barrels/Day
2020,October,Oil Products Import,252448,Barrels/Day
2020,October,Oil Products Supply,1684530,Barrels/Day
2020,October,Oil Products Consumption,1030649,Barrels/Day
2020,October,Mogas Consumption,205391,Barrels/Day
2020,October,Diesel Oil Consumption,382978,Barrels/Day
2020,October,Others Consumption,442279,Barrels/Day
2020,October,Oil Products Export,182673,Barrels/Day
2020,October,Oil Products Demand,1213323,Barrels/Day
2020,November,Crude Production,190763,Barrels/Day
2020,November,Crude Import,869499,Barrels/Day
2020,November,Crude Export,16902,Barrels/Day
2020,November,Crude Throughput,1006338,Barrels/Day
2020,November,Oil Products Production,1481524,Barrels/Day
2020,November,Oil Products Import,134105,Barrels/Day
2020,November,Oil Products Supply,1615630,Barrels/Day
2020,November,Oil Products Consumption,1023486,Barrels/Day
2020,November,Mogas Consumption,211978,Barrels/Day
2020,November,Diesel Oil Consumption,436931,Barrels/Day
2020,November,Others Consumption,374577,Barrels/Day
2020,November,Oil Products Export,209141,Barrels/Day
2020,November,Oil Products Demand,1232628,Barrels/Day
2020,December,Crude Production,179685,Barrels/Day
2020,December,Crude Import,769458,Barrels/Day
2020,December,Crude Export,9228,Barrels/Day
2020,December,Crude Throughput,1045272,Barrels/Day
2020,December,Oil Products Production,1509572,Barrels/Day
2020,December,Oil Products Import,148714,Barrels/Day
2020,December,Oil Products Supply,1658287,Barrels/Day
2020,December,Oil Products Consumption,1075947,Barrels/Day
2020,December,Mogas Consumption,212726,Barrels/Day
2020,December,Diesel Oil Consumption,435998,Barrels/Day
2020,December,Others Consumption,427221,Barrels/Day
2020,December,Oil Products Export,244423,Barrels/Day
2020,December,Oil Products Demand,1320370,Barrels/Day
2021,January,Crude Production,187004,Barrels/Day
2021,January,Crude Import,903152,Barrels/Day
2021,January,Crude Export,19244,Barrels/Day
2021,January,Crude Throughput,1018481,Barrels/Day
2021,January,Oil Products Production,1455313,Barrels/Day
2021,January,Oil Products Import,284694,Barrels/Day
2021,January,Oil Products Supply,1740007,Barrels/Day
2021,January,Oil Products Consumption,995438,Barrels/Day
2021,January,Mogas Consumption,171782,Barrels/Day
2021,January,Diesel Oil Consumption,384037,Barrels/Day
2021,January,Others Consumption,439618,Barrels/Day
2021,January,Oil Products Export,213891,Barrels/Day
2021,January,Oil Products Demand,1209330,Barrels/Day
2021,February,Crude Production,189407,Barrels/Day
2021,February,Crude Import,877233,Barrels/Day
2021,February,Crude Export,20495,Barrels/Day
2021,February,Crude Throughput,924129,Barrels/Day
2021,February,Oil Products Production,1425640,Barrels/Day
2021,February,Oil Products Import,352358,Barrels/Day
2021,February,Oil Products Supply,1777999,Barrels/Day
2021,February,Oil Products Consumption,1115883,Barrels/Day
2021,February,Mogas Consumption,202455,Barrels/Day
2021,February,Diesel Oil Consumption,439193,Barrels/Day
2021,February,Others Consumption,474234,Barrels/Day
2021,February,Oil Products Export,229894,Barrels/Day
2021,February,Oil Products Demand,1345777,Barrels/Day
2021,March,Crude Production,189171,Barrels/Day
2021,March,Crude Import,857742,Barrels/Day
2021,March,Crude Export,19329,Barrels/Day
2021,March,Crude Throughput,917443,Barrels/Day
2021,March,Oil Products Production,1431741,Barrels/Day
2021,March,Oil Products Import,377974,Barrels/Day
2021,March,Oil Products Supply,1809715,Barrels/Day
2021,March,Oil Products Consumption,1170049,Barrels/Day
2021,March,Mogas Consumption,212967,Barrels/Day
2021,March,Diesel Oil Consumption,447304,Barrels/Day
2021,March,Others Consumption,509778,Barrels/Day
2021,March,Oil Products Export,194971,Barrels/Day
2021,March,Oil Products Demand,1365021,Barrels/Day
2021,April,Crude Production,184854,Barrels/Day
2021,April,Crude Import,851798,Barrels/Day
2021,April,Crude Export,9996,Barrels/Day
2021,April,Crude Throughput,1022203,Barrels/Day
2021,April,Oil Products Production,1462823,Barrels/Day
2021,April,Oil Products Import,268668,Barrels/Day
2021,April,Oil Products Supply,1731491,Barrels/Day
2021,April,Oil Products Consumption,1077820,Barrels/Day
2021,April,Mogas Consumption,188086,Barrels/Day
2021,April,Diesel Oil Consumption,413004,Barrels/Day
2021,April,Others Consumption,476729,Barrels/Day
2021,April,Oil Products Export,209825,Barrels/Day
2021,April,Oil Products Demand,1287645,Barrels/Day
2021,May,Crude Production,192999,Barrels/Day
2021,May,Crude Import,900251,Barrels/Day
2021,May,Crude Export,19327,Barrels/Day
2021,May,Crude Throughput,982353,Barrels/Day
2021,May,Oil Products Production,1437732,Barrels/Day
2021,May,Oil Products Import,371368,Barrels/Day
2021,May,Oil Products Supply,1809101,Barrels/Day
2021,May,Oil Products Consumption,1040958,Barrels/Day
2021,May,Mogas Consumption,163871,Barrels/Day
2021,May,Diesel Oil Consumption,383010,Barrels/Day
2021,May,Others Consumption,494076,Barrels/Day
2021,May,Oil Products Export,252132,Barrels/Day
2021,May,Oil Products Demand,1293090,Barrels/Day
2021,June,Crude Production,194122,Barrels/Day
2021,June,Crude Import,889959,Barrels/Day
2021,June,Crude Export,19652,Barrels/Day
2021,June,Crude Throughput,963266,Barrels/Day
2021,June,Oil Products Production,1459489,Barrels/Day
2021,June,Oil Products Import,277816,Barrels/Day
2021,June,Oil Products Supply,1737305,Barrels/Day
2021,June,Oil Products Consumption,1065267,Barrels/Day
2021,June,Mogas Consumption,183934,Barrels/Day
2021,June,Diesel Oil Consumption,384892,Barrels/Day
2021,June,Others Consumption,496440,Barrels/Day
2021,June,Oil Products Export,233640,Barrels/Day
2021,June,Oil Products Demand,1298908,Barrels/Day
2021,July,Crude Production,168986,Barrels/Day
2021,July,Crude Import,757489,Barrels/Day
2021,July,Crude Export,9669,Barrels/Day
2021,July,Crude Throughput,937538,Barrels/Day
2021,July,Oil Products Production,1369359,Barrels/Day
2021,July,Oil Products Import,299254,Barrels/Day
2021,July,Oil Products Supply,1668614,Barrels/Day
2021,July,Oil Products Consumption,984714,Barrels/Day
2021,July,Mogas Consumption,160723,Barrels/Day
2021,July,Diesel Oil Consumption,337437,Barrels/Day
2021,July,Others Consumption,486553,Barrels/Day
2021,July,Oil Products Export,227861,Barrels/Day
2021,July,Oil Products Demand,1212576,Barrels/Day
2021,August,Crude Production,173917,Barrels/Day
2021,August,Crude Import,908458,Barrels/Day
2021,August,Crude Export,18718,Barrels/Day
2021,August,Crude Throughput,950401,Barrels/Day
2021,August,Oil Products Production,1385773,Barrels/Day
2021,August,Oil Products Import,303853,Barrels/Day
2021,August,Oil Products Supply,1689627,Barrels/Day
2021,August,Oil Products Consumption,949028,Barrels/Day
2021,August,Mogas Consumption,154202,Barrels/Day
2021,August,Diesel Oil Consumption,335084,Barrels/Day
2021,August,Others Consumption,459742,Barrels/Day
2021,August,Oil Products Export,313837,Barrels/Day
2021,August,Oil Products Demand,1262866,Barrels/Day
2021,September,Crude Production,170343,Barrels/Day
2021,September,Crude Import,740729,Barrels/Day
2021,September,Crude Export,18949,Barrels/Day
2021,September,Crude Throughput,858440,Barrels/Day
2021,September,Oil Products Production,1274419,Barrels/Day
2021,September,Oil Products Import,292036,Barrels/Day
2021,September,Oil Products Supply,1566456,Barrels/Day
2021,September,Oil Products Consumption,975825,Barrels/Day
2021,September,Mogas Consumption,171367,Barrels/Day
2021,September,Diesel Oil Consumption,340916,Barrels/Day
2021,September,Others Consumption,463542,Barrels/Day
2021,September,Oil Products Export,256753,Barrels/Day
2021,September,Oil Products Demand,1232579,Barrels/Day
2021,October,Crude Production,161878,Barrels/Day
2021,October,Crude Import,822825,Barrels/Day
2021,October,Crude Export,9652,Barrels/Day
2021,October,Crude Throughput,1004044,Barrels/Day
2021,October,Oil Products Production,1413024,Barrels/Day
2021,October,Oil Products Import,320778,Barrels/Day
2021,October,Oil Products Supply,1733802,Barrels/Day
2021,October,Oil Products Consumption,1015859,Barrels/Day
2021,October,Mogas Consumption,179662,Barrels/Day
2021,October,Diesel Oil Consumption,369578,Barrels/Day
2021,October,Others Consumption,466619,Barrels/Day
2021,October,Oil Products Export,285522,Barrels/Day
2021,October,Oil Products Demand,1301382,Barrels/Day
2021,November,Crude Production,160836,Barrels/Day
2021,November,Crude Import,782387,Barrels/Day
2021,November,Crude Export,9982,Barrels/Day
2021,November,Crude Throughput,1067951,Barrels/Day
2021,November,Oil Products Production,1547331,Barrels/Day
2021,November,Oil Products Import,233232,Barrels/Day
2021,November,Oil Products Supply,1780564,Barrels/Day
2021,November,Oil Products Consumption,1116458,Barrels/Day
2021,November,Mogas Consumption,191996,Barrels/Day
2021,November,Diesel Oil Consumption,452087,Barrels/Day
2021,November,Others Consumption,472374,Barrels/Day
2021,November,Oil Products Export,306332,Barrels/Day
2021,November,Oil Products Demand,1422790,Barrels/Day
2021,December,Crude Production,153737,Barrels/Day
2021,December,Crude Import,1061664,Barrels/Day
2021,December,Crude Export,19288,Barrels/Day
2021,December,Crude Throughput,1063042,Barrels/Day
2021,December,Oil Products Production,1557257,Barrels/Day
